r_id,s_id,app_name,app_id,date,title,review,pos,tagged_sentences,rating
41,474,grubhub,302920553,2022-11-04 22:52:59,Delivery drivers are horrible,i cancel the order and place a new one,"[('i', 'n'), ('cancel', 'v'), ('order', 'n'), ('place', 'n'), ('new', 'a')]",i cancel order place new,1
41,475,grubhub,302920553,2022-11-04 22:52:59,Delivery drivers are horrible,the new driver delivers the old order that had been sitting for 2 hrs and keeps the fresh order,"[('new', 'a'), ('driver', 'n'), ('deliver', 'v'), ('old', 'a'), ('order', 'n'), ('have', 'v'), ('be', 'v'), ('sit', 'v'), ('hr', 'n'), ('keep', 'v'), ('fresh', 'a'), ('order', 'n')]",new driver deliver old order have be sit hr keep fresh order,1
41,476,grubhub,302920553,2022-11-04 22:52:59,Delivery drivers are horrible,i contacted the restaurant to find out if there were two orders so i know there was no reason for the food to be cold,"[('i', 'n'), ('contact', 'v'), ('restaurant', 'n'), ('find', 'v'), ('be', 'v'), ('order', 'n'), ('know', 'v'), ('be', 'v'), ('reason', 'n'), ('food', 'n'), ('be', 'v'), ('cold', 'a')]",i contact restaurant find be order know be reason food be cold,1
41,477,grubhub,302920553,2022-11-04 22:52:59,Delivery drivers are horrible,the order i received had the initial time of the first order i placed,"[('order', 'n'), ('i', 'n'), ('receive', 'v'), ('have', 'v'), ('initial', 'a'), ('time', 'n'), ('first', 'a'), ('order', 'n'), ('i', 'n'), ('place', 'v')]",order i receive have initial time first order i place,1
41,478,grubhub,302920553,2022-11-04 22:52:59,Delivery drivers are horrible,i contact support again for a full refund cause everything is freezing cold,"[('i', 'n'), ('contact', 'v'), ('support', 'n'), ('full', 'a'), ('refund', 'n'), ('cause', 'n'), ('everything', 'n'), ('be', 'v'), ('freeze', 'v'), ('cold', 'a')]",i contact support full refund cause everything be freeze cold,1
41,479,grubhub,302920553,2022-11-04 22:52:59,Delivery drivers are horrible,instead they give me 5 off my next purchase,"[('give', 'v'), ('next', 'a'), ('purchase', 'n')]",give next purchase,1
41,480,grubhub,302920553,2022-11-04 22:52:59,Delivery drivers are horrible,deleting my account and the app,"[('delete', 'v'), ('account', 'n'), ('app', 'n')]",delete account app,1
42,481,grubhub,302920553,2022-12-06 10:08:13,Better than Doordash,so i have always used different delivery services and grubhub always hits the right spot,"[('have', 'v'), ('use', 'v'), ('different', 'a'), ('delivery', 'n'), ('service', 'n'), ('grubhub', 'a'), ('hit', 'v'), ('right', 'a'), ('spot', 'n')]",have use different delivery service grubhub hit right spot,5
42,482,grubhub,302920553,2022-12-06 10:08:13,Better than Doordash,i am so disappointed to see a lot of bad reviews on grubhub because there is a lot of better support on grubhub vs doordash and grubhub is an ethical service,"[('i', 'n'), ('be', 'v'), ('disappointed', 'a'), ('see', 'v'), ('lot', 'n'), ('bad', 'a'), ('review', 'n'), ('grubhub', 'n'), ('be', 'v'), ('lot', 'n'), ('good', 'a'), ('support', 'n'), ('grubhub', 'n'), ('v', 'n'), ('doordash', 'n'), ('grubhub', 'n'), ('be', 'v'), ('ethical', 'a'), ('service', 'n')]",i be disappointed see lot bad review grubhub be lot good support grubhub v doordash grubhub be ethical service,5
42,483,grubhub,302920553,2022-12-06 10:08:13,Better than Doordash,my guess is on the app store doordash dominates grubhub unfairly,"[('guess', 'n'), ('be', 'v'), ('app', 'n'), ('store', 'n'), ('doordash', 'n'), ('dominates', 'n'), ('grubhub', 'v')]",guess be app store doordash dominates grubhub,5
42,484,grubhub,302920553,2022-12-06 10:08:13,Better than Doordash,if you actually compare the prices from doordash and grubhub disregarding the prices doordash charges a lot more,"[('compare', 'v'), ('price', 'n'), ('doordash', 'n'), ('grubhub', 'n'), ('disregard', 'v'), ('price', 'n'), ('doordash', 'n'), ('charge', 'v'), ('lot', 'n'), ('more', 'a')]",compare price doordash grubhub disregard price doordash charge lot more,5
42,485,grubhub,302920553,2022-12-06 10:08:13,Better than Doordash,and lastly grubhub takes long but somehow the food is always still magically warm,"[('grubhub', 'a'), ('take', 'v'), ('food', 'n'), ('be', 'v'), ('warm', 'a')]",grubhub take food be warm,5
42,486,grubhub,302920553,2022-12-06 10:08:13,Better than Doordash,compared to most delivery services,"[('compare', 'v'), ('delivery', 'n'), ('service', 'n')]",compare delivery service,5
42,487,grubhub,302920553,2022-12-06 10:08:13,Better than Doordash,as a customer i hope that grubhub get the recognition it deserves and does not change,"[('customer', 'n'), ('i', 'n'), ('hope', 'v'), ('grubhub', 'n'), ('get', 'v'), ('recognition', 'n'), ('deserve', 'v'), ('do', 'v'), ('change', 'v')]",customer i hope grubhub get recognition deserve do change,5
43,488,grubhub,302920553,2022-11-29 13:06:36,The drivers on this app take the foods hostage,my delivery driver contacted me and told me if you want your food come outside of building complex then he suddenly left when he was in front of the gate and said he thought his gas is low and cannot make it to fourth floor and when i told him i gonna report it he said i gonna tell grub hun you do not want your food,"[('delivery', 'n'), ('driver', 'n'), ('contact', 'v'), ('tell', 'v'), ('want', 'v'), ('food', 'n'), ('come', 'v'), ('building', 'n'), ('complex', 'n'), ('leave', 'v'), ('be', 'v'), ('front', 'n'), ('gate', 'n'), ('say', 'v'), ('think', 'v'), ('gas', 'n'), ('be', 'v'), ('low', 'a'), ('make', 'v'), ('fourth', 'a'), ('floor', 'n'), ('i', 'a'), ('tell', 'v'), ('i', 'v'), ('gon', 'n'), ('report', 'v'), ('say', 'v'), ('i', 'a'), ('gon', 'n'), ('tell', 'v'), ('grub', 'n'), ('hun', 'n'), ('do', 'v'), ('want', 'v'), ('food', 'n')]",delivery driver contact tell want food come building complex leave be front gate say think gas be low make fourth floor i tell i gon report say i gon tell grub hun do want food,1
43,489,grubhub,302920553,2022-11-29 13:06:36,The drivers on this app take the foods hostage,extremely experience  then i contacted customer service the customer service said you want refund or your food i never seen such an experience with uber eats or favorthese all happened while i have already left same instruction that all other delivery app easily delivered the food and the customer service ended the chat too soon before i can say my request completely these all happened while my order was expensive and i left a good tip,"[('experience', 'n'), ('contact', 'v'), ('customer', 'n'), ('service', 'n'), ('customer', 'n'), ('service', 'n'), ('say', 'v'), ('want', 'v'), ('food', 'n'), ('i', 'n'), ('see', 'v'), ('experience', 'n'), ('uber', 'a'), ('eats', 'n'), ('favorthese', 'a'), ('happen', 'v'), ('i', 'n'), ('have', 'v'), ('leave', 'v'), ('same', 'a'), ('instruction', 'n'), ('other', 'a'), ('delivery', 'n'), ('deliver', 'v'), ('food', 'n'), ('customer', 'n'), ('service', 'n'), ('end', 'v'), ('chat', 'n'), ('i', 'n'), ('say', 'v'), ('request', 'n'), ('happen', 'v'), ('order', 'n'), ('be', 'v'), ('expensive', 'a'), ('i', 'a'), ('leave', 'v'), ('good', 'a'), ('tip', 'n')]",experience contact customer service customer service say want food i see experience uber eats favorthese happen i have leave same instruction other delivery deliver food customer service end chat i say request happen order be expensive i leave good tip,1
44,491,grubhub,302920553,2022-10-23 21:42:59,No Control,grubhub has no control over your order,"[('grubhub', 'n'), ('have', 'v'), ('control', 'n'), ('order', 'n')]",grubhub have control order,2
44,492,grubhub,302920553,2022-10-23 21:42:59,No Control,they are just there to take a fee,"[('be', 'v'), ('take', 'v'), ('fee', 'n')]",be take fee,2
44,493,grubhub,302920553,2022-10-23 21:42:59,No Control,customer service is very polite but useless,"[('customer', 'n'), ('service', 'n'), ('be', 'v'), ('polite', 'a'), ('useless', 'a')]",customer service be polite useless,2
44,494,grubhub,302920553,2022-10-23 21:42:59,No Control,once you place an order you have to hope for the best,"[('place', 'v'), ('order', 'n'), ('have', 'v'), ('hope', 'v'), ('best', 'a')]",place order have hope best,2
44,495,grubhub,302920553,2022-10-23 21:42:59,No Control,maybe it will be there on time maybe it will be an hour late,"[('be', 'v'), ('time', 'n'), ('maybe', 'n'), ('be', 'v'), ('hour', 'n')]",be time maybe be hour,2
44,496,grubhub,302920553,2022-10-23 21:42:59,No Control,maybe your courier will pick up your order when it is ready or take a nap grab some lunch take a few trips via some ride app or just sit at home watching tv and cancel 45 minutes after your food was ready,"[('courier', 'n'), ('pick', 'v'), ('order', 'n'), ('be', 'v'), ('ready', 'a'), ('take', 'v'), ('nap', 'a'), ('grab', 'n'), ('lunch', 'n'), ('take', 'v'), ('few', 'a'), ('trip', 'n'), ('ride', 'a'), ('app', 'n'), ('sit', 'n'), ('home', 'n'), ('watch', 'v'), ('tv', 'n'), ('cancel', 'n'), ('minute', 'n'), ('food', 'n'), ('be', 'v'), ('ready', 'a')]",courier pick order be ready take nap grab lunch take few trip ride app sit home watch tv cancel minute food be ready,2
44,497,grubhub,302920553,2022-10-23 21:42:59,No Control,you cannot blame the restaurant cannot switch drivers even if they are not moving for 30 minutes and you cannot edit a tip,"[('blame', 'v'), ('restaurant', 'n'), ('switch', 'v'), ('driver', 'n'), ('be', 'v'), ('move', 'v'), ('minute', 'n'), ('edit', 'v'), ('tip', 'n')]",blame restaurant switch driver be move minute edit tip,2
44,498,grubhub,302920553,2022-10-23 21:42:59,No Control,even if you could edit the tip the person who made you wait an extra hour canceled so you would be punishing an innocent courier,"[('edit', 'v'), ('tip', 'n'), ('person', 'n'), ('make', 'v'), ('wait', 'v'), ('extra', 'a'), ('hour', 'n'), ('cancel', 'v'), ('be', 'v'), ('punish', 'v'), ('innocent', 'a'), ('courier', 'n')]",edit tip person make wait extra hour cancel be punish innocent courier,2
45,499,grubhub,302920553,2022-09-16 05:43:19,Terrible,i have tried multiple times with this company,"[('i', 'n'), ('have', 'v'), ('try', 'v'), ('multiple', 'a'), ('time', 'n'), ('company', 'n')]",i have try multiple time company,1
45,500,grubhub,302920553,2022-09-16 05:43:19,Terrible,so many times they string you along with an order and tell you someone is on their way when in truth there is no one coming and the order is not on its way,"[('many', 'a'), ('time', 'n'), ('string', 'v'), ('order', 'n'), ('tell', 'v'), ('someone', 'n'), ('be', 'v'), ('way', 'n'), ('truth', 'n'), ('be', 'v'), ('one', 'n'), ('come', 'v'), ('order', 'n'), ('be', 'v'), ('way', 'n')]",many time string order tell someone be way truth be one come order be way,1
45,501,grubhub,302920553,2022-09-16 05:43:19,Terrible,and nearly all of not all orders that do make it have issues,"[('order', 'n'), ('do', 'v'), ('make', 'v'), ('have', 'v'), ('issue', 'n')]",order do make have issue,1
45,502,grubhub,302920553,2022-09-16 05:43:19,Terrible,this is the worst in my experience of any of the delivery apps,"[('be', 'v'), ('bad', 'a'), ('experience', 'n'), ('delivery', 'n'), ('apps', 'n')]",be bad experience delivery apps,1
45,503,grubhub,302920553,2022-09-16 05:43:19,Terrible,and barring the bezos investment i fully expect this company to fail,"[('bar', 'v'), ('bezos', 'n'), ('investment', 'n'), ('i', 'n'), ('expect', 'v'), ('company', 'n'), ('fail', 'v')]",bar bezos investment i expect company fail,1
45,504,grubhub,302920553,2022-09-16 05:43:19,Terrible,the product and service is terrible,"[('product', 'n'), ('service', 'n'), ('be', 'v'), ('terrible', 'a')]",product service be terrible,1
45,505,grubhub,302920553,2022-09-16 05:43:19,Terrible,the customer service is terrible,"[('customer', 'n'), ('service', 'n'), ('be', 'v'), ('terrible', 'a')]",customer service be terrible,1
45,506,grubhub,302920553,2022-09-16 05:43:19,Terrible,and i do not need to sell it any harder than that,"[('i', 'v'), ('do', 'v'), ('need', 'v'), ('sell', 'v'), ('hard', 'a')]",i do need sell hard,1
45,507,grubhub,302920553,2022-09-16 05:43:19,Terrible,as soon as anyone uses it they will realize how bad it is and be sad about the fact they have downloaded it at all,"[('anyone', 'n'), ('use', 'v'), ('realize', 'v'), ('bad', 'a'), ('be', 'v'), ('be', 'v'), ('sad', 'a'), ('fact', 'n'), ('have', 'v'), ('download', 'v')]",anyone use realize bad be be sad fact have download,1
45,508,grubhub,302920553,2022-09-16 05:43:19,Terrible,jeff wish you would have brought us something but this company is terrible,"[('jeff', 'n'), ('wish', 'n'), ('have', 'v'), ('bring', 'v'), ('something', 'n'), ('company', 'n'), ('be', 'v'), ('terrible', 'a')]",jeff wish have bring something company be terrible,1
45,509,grubhub,302920553,2022-09-16 05:43:19,Terrible,its customer service is terrible and it is a drag on your brand,"[('customer', 'n'), ('service', 'n'), ('be', 'v'), ('terrible', 'a'), ('be', 'v'), ('drag', 'n'), ('brand', 'n')]",customer service be terrible be drag brand,1
46,510,grubhub,302920553,2022-10-16 21:43:17,Worst Customer Service! I've canceled my subscription,after several mishaps and simply just getting my money back each time after not receiving food or waiting hours for it i am done,"[('several', 'a'), ('mishap', 'n'), ('get', 'v'), ('money', 'n'), ('time', 'n'), ('receive', 'v'), ('food', 'n'), ('waiting', 'n'), ('hour', 'n'), ('i', 'v'), ('be', 'v'), ('do', 'v')]",several mishap get money time receive food waiting hour i be do,1
46,511,grubhub,302920553,2022-10-16 21:43:17,Worst Customer Service! I've canceled my subscription,the final straw was getting the wrong food from a different restaurant that contained food i am allergic to and having bryon tell me i will get my money back within 35 business days,"[('final', 'a'), ('straw', 'n'), ('be', 'v'), ('get', 'v'), ('wrong', 'a'), ('food', 'n'), ('different', 'a'), ('restaurant', 'n'), ('contain', 'v'), ('food', 'n'), ('i', 'n'), ('be', 'v'), ('allergic', 'a'), ('have', 'v'), ('bryon', 'n'), ('i', 'v'), ('get', 'v'), ('money', 'n'), ('business', 'n'), ('day', 'n')]",final straw be get wrong food different restaurant contain food i be allergic have bryon i get money business day,1
46,512,grubhub,302920553,2022-10-16 21:43:17,Worst Customer Service! I've canceled my subscription,nothing for my time,"[('nothing', 'n'), ('time', 'n')]",nothing time,1
46,513,grubhub,302920553,2022-10-16 21:43:17,Worst Customer Service! I've canceled my subscription,restaurant was closed once everything was said and done and i ended up not having enough money to eat that night,"[('restaurant', 'n'), ('be', 'v'), ('close', 'v'), ('everything', 'n'), ('be', 'v'), ('say', 'v'), ('do', 'v'), ('i', 'n'), ('end', 'v'), ('have', 'v'), ('enough', 'a'), ('money', 'n'), ('eat', 'v'), ('night', 'n')]",restaurant be close everything be say do i end have enough money eat night,1
46,514,grubhub,302920553,2022-10-16 21:43:17,Worst Customer Service! I've canceled my subscription,canceled my subscription and will never use this crappy app again,"[('cancel', 'v'), ('subscription', 'n'), ('use', 'v'), ('crappy', 'a'), ('app', 'n')]",cancel subscription use crappy app,1
46,515,grubhub,302920553,2022-10-16 21:43:17,Worst Customer Service! I've canceled my subscription,i know two grub hub drivers and they tell me how crappy this service is to work for and will also not drive for them anymore,"[('i', 'n'), ('know', 'v'), ('grub', 'a'), ('hub', 'n'), ('driver', 'n'), ('tell', 'v'), ('crappy', 'a'), ('service', 'n'), ('be', 'v'), ('work', 'v'), ('drive', 'v')]",i know grub hub driver tell crappy service be work drive,1
46,516,grubhub,302920553,2022-10-16 21:43:17,Worst Customer Service! I've canceled my subscription,if you have one please cancel your subscription and leave this app in the dust,"[('have', 'v'), ('please', 'n'), ('cancel', 'v'), ('subscription', 'n'), ('leave', 'v'), ('app', 'n'), ('dust', 'n')]",have please cancel subscription leave app dust,1
47,517,grubhub,302920553,2022-12-02 19:46:47,DONT WAST UR MONEY NOR TIME ON THIS APP!!!,had to make a second account to order food because my account that i only had access to was disabled because they felt like it just for them to do it a second time,"[('have', 'v'), ('make', 'v'), ('second', 'a'), ('account', 'n'), ('order', 'n'), ('food', 'n'), ('account', 'n'), ('i', 'v'), ('have', 'v'), ('access', 'n'), ('be', 'v'), ('disable', 'v'), ('felt', 'v'), ('do', 'v'), ('second', 'a'), ('time', 'n')]",have make second account order food account i have access be disable felt do second time,1
47,518,grubhub,302920553,2022-12-02 19:46:47,DONT WAST UR MONEY NOR TIME ON THIS APP!!!,when i reach out for assistance i get a sorry there is nothing we can for you besides give you the run around and make you wait for a response from a special department that has no name that will never be received as i am still waiting for the response from my first account which was stated to be sent within 48 hours from the time grubhub decided to disable my account that was about a month ago,"[('i', 'n'), ('reach', 'v'), ('assistance', 'n'), ('i', 'n'), ('get', 'v'), ('sorry', 'n'), ('be', 'v'), ('nothing', 'n'), ('besides', 'v'), ('give', 'v'), ('run', 'v'), ('make', 'v'), ('wait', 'v'), ('response', 'n'), ('special', 'a'), ('department', 'n'), ('have', 'v'), ('name', 'n'), ('be', 'v'), ('receive', 'v'), ('i', 'n'), ('be', 'v'), ('wait', 'v'), ('response', 'n'), ('first', 'a'), ('account', 'n'), ('be', 'v'), ('state', 'v'), ('be', 'v'), ('send', 'v'), ('hour', 'n'), ('time', 'n'), ('grubhub', 'n'), ('decide', 'v'), ('disable', 'v'), ('account', 'n'), ('be', 'v'), ('month', 'n')]",i reach assistance i get sorry be nothing besides give run make wait response special department have name be receive i be wait response first account be state be send hour time grubhub decide disable account be month,1
47,519,grubhub,302920553,2022-12-02 19:46:47,DONT WAST UR MONEY NOR TIME ON THIS APP!!!,this app is not worth time time,"[('app', 'n'), ('be', 'v'), ('worth', 'a'), ('time', 'n'), ('time', 'n')]",app be worth time time,1
47,520,grubhub,302920553,2022-12-02 19:46:47,DONT WAST UR MONEY NOR TIME ON THIS APP!!!,stuck with ubereats they might be a lil more expensive but they are more professional,"[('stick', 'v'), ('ubereats', 'n'), ('be', 'v'), ('lil', 'n'), ('expensive', 'a'), ('be', 'v'), ('professional', 'a')]",stick ubereats be lil expensive be professional,1
47,521,grubhub,302920553,2022-12-02 19:46:47,DONT WAST UR MONEY NOR TIME ON THIS APP!!!,especially their customer service,"[('customer', 'n'), ('service', 'n')]",customer service,1
47,522,grubhub,302920553,2022-12-02 19:46:47,DONT WAST UR MONEY NOR TIME ON THIS APP!!!,do better grubhub,"[('do', 'v'), ('good', 'a'), ('grubhub', 'n')]",do good grubhub,1
48,523,grubhub,302920553,2022-10-17 18:55:08,Lack of Online Coupon Acceptance,subway does this because it has franchises as individual owners and screws the bottom line but arbys could easily get a boost in business if they put qr codes on their coupons,"[('do', 'v'), ('have', 'v'), ('franchise', 'n'), ('individual', 'a'), ('owner', 'n'), ('screw', 'v'), ('bottom', 'a'), ('line', 'n'), ('arbys', 'n'), ('get', 'v'), ('boost', 'n'), ('business', 'n'), ('put', 'v'), ('code', 'n'), ('coupon', 'n')]",do have franchise individual owner screw bottom line arbys get boost business put code coupon,1
48,524,grubhub,302920553,2022-10-17 18:55:08,Lack of Online Coupon Acceptance,sure they lose out on a dollar or something for every one but corporations can easily afford to do this,"[('sure', 'a'), ('lose', 'v'), ('dollar', 'n'), ('something', 'n'), ('corporation', 'n'), ('afford', 'v'), ('do', 'v')]",sure lose dollar something corporation afford do,1
48,525,grubhub,302920553,2022-10-17 18:55:08,Lack of Online Coupon Acceptance,people do not have cars and when the weather gets rough for people who bike from place to place things can get out of hand,"[('people', 'n'), ('do', 'v'), ('have', 'v'), ('car', 'n'), ('weather', 'n'), ('get', 'v'), ('rough', 'a'), ('people', 'n'), ('bike', 'v'), ('place', 'n'), ('place', 'v'), ('thing', 'n'), ('get', 'v'), ('hand', 'n')]",people do have car weather get rough people bike place place thing get hand,1
48,526,grubhub,302920553,2022-10-17 18:55:08,Lack of Online Coupon Acceptance,plus it gives the coupons people usually throw away a solid use while also giving people a means to get their moneys worthif college students get a ton of these in their mail every week then why not make them worth the gas paper and landfill waste,"[('give', 'v'), ('coupon', 'n'), ('people', 'n'), ('throw', 'v'), ('solid', 'a'), ('use', 'n'), ('give', 'v'), ('people', 'n'), ('mean', 'n'), ('get', 'v'), ('money', 'n'), ('worthif', 'v'), ('college', 'n'), ('student', 'n'), ('get', 'v'), ('ton', 'n'), ('mail', 'n'), ('week', 'n'), ('make', 'v'), ('gas', 'n'), ('paper', 'n'), ('landfill', 'a'), ('waste', 'n')]",give coupon people throw solid use give people mean get money worthif college student get ton mail week make gas paper landfill waste,1
48,527,grubhub,302920553,2022-10-17 18:55:08,Lack of Online Coupon Acceptance,arbys can do better here and it had be great to see that happen,"[('arbys', 'n'), ('do', 'v'), ('good', 'a'), ('have', 'v'), ('be', 'v'), ('great', 'a'), ('see', 'v'), ('happen', 'v')]",arbys do good have be great see happen,1
49,528,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,i tried grub hub plus,"[('i', 'n'), ('try', 'v'), ('grub', 'n'), ('hub', 'n')]",i try grub hub,1
49,529,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,first ordered i ordered the items where prepared incorrectly,"[('order', 'v'), ('i', 'n'), ('order', 'v'), ('item', 'n'), ('prepare', 'v')]",order i order item prepare,1
49,530,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,not a huge deal,"[('huge', 'a'), ('deal', 'n')]",huge deal,1
49,531,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,just missing condiments on all 3 of your meals,"[('miss', 'v'), ('condiment', 'n'), ('meal', 'n')]",miss condiment meal,1
49,532,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,the second order the food was all wrong,"[('second', 'a'), ('order', 'n'), ('food', 'n'), ('be', 'v'), ('wrong', 'a')]",second order food be wrong,1
49,533,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,missing items,"[('miss', 'v'), ('item', 'n')]",miss item,1
49,534,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,incorrect burgers wrong condiments,"[('incorrect', 'a'), ('burger', 'n'), ('wrong', 'a'), ('condiment', 'n')]",incorrect burger wrong condiment,1
49,535,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,the only thing they got right was the beverage and sides,"[('only', 'a'), ('thing', 'n'), ('get', 'v'), ('be', 'v'), ('beverage', 'n'), ('side', 'n')]",only thing get be beverage side,1
49,536,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,the third order when the food arrived it was from a completely different restaurant that we ordered from,"[('third', 'a'), ('order', 'n'), ('food', 'n'), ('arrive', 'v'), ('be', 'v'), ('different', 'a'), ('restaurant', 'n'), ('order', 'v')]",third order food arrive be different restaurant order,1
49,537,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,we gave the food back to the driver because it was not our food,"[('give', 'v'), ('food', 'n'), ('driver', 'n'), ('be', 'v'), ('food', 'n')]",give food driver be food,1
49,538,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,when we contact grub hub they said the have to do research on our order and can take up to 10 days,"[('contact', 'v'), ('grub', 'a'), ('hub', 'n'), ('say', 'v'), ('have', 'n'), ('do', 'v'), ('research', 'n'), ('order', 'n'), ('take', 'v'), ('day', 'n')]",contact grub hub say have do research order take day,1
49,539,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,they are holding my money with food that was not even delivered,"[('be', 'v'), ('hold', 'v'), ('money', 'n'), ('food', 'n'), ('be', 'v'), ('deliver', 'v')]",be hold money food be deliver,1
49,540,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,so now i might be out of some money and a hungry family,"[('i', 'a'), ('be', 'v'), ('money', 'n'), ('hungry', 'a'), ('family', 'n')]",i be money hungry family,1
49,541,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,do yourself a favor and do not order from grub hub,"[('do', 'v'), ('favor', 'n'), ('do', 'v'), ('order', 'n'), ('grub', 'n'), ('hub', 'n')]",do favor do order grub hub,1
50,542,grubhub,302920553,2022-10-02 01:31:08,timeframe and cancelations,honestly  not the best when it comes to order updates and if ordered 2 places to be delivered same time  dinner and desert for example the order get assigned to diff people or the same driver goes back and forth needlessly   not good for the drivers,"[('best', 'a'), ('come', 'v'), ('order', 'n'), ('update', 'n'), ('order', 'v'), ('place', 'n'), ('be', 'v'), ('deliver', 'v'), ('same', 'a'), ('time', 'n'), ('dinner', 'n'), ('desert', 'n'), ('example', 'n'), ('order', 'n'), ('get', 'n'), ('assign', 'v'), ('diff', 'v'), ('people', 'n'), ('same', 'a'), ('driver', 'n'), ('go', 'v'), ('good', 'a'), ('driver', 'n')]",best come order update order place be deliver same time dinner desert example order get assign diff people same driver go good driver,2
50,543,grubhub,302920553,2022-10-02 01:31:08,timeframe and cancelations,as well as half my orders have been canceled with no reason fraking listed,"[('half', 'n'), ('order', 'n'), ('have', 'v'), ('be', 'v'), ('cancel', 'v'), ('reason', 'n'), ('fraking', 'v'), ('list', 'v')]",half order have be cancel reason fraking list,2
50,544,grubhub,302920553,2022-10-02 01:31:08,timeframe and cancelations,like how door dash if out of the one item from wendys they just cancel full thing but at least they listed the reason while they were stil in business  otherwise when grub hub does work  food always still hot when finally does arrive and the drivers are very awesome for doing what they do,"[('door', 'a'), ('dash', 'n'), ('item', 'n'), ('wendys', 'n'), ('cancel', 'v'), ('full', 'a'), ('thing', 'n'), ('least', 'a'), ('list', 'v'), ('reason', 'n'), ('be', 'v'), ('stil', 'v'), ('business', 'n'), ('grub', 'n'), ('hub', 'n'), ('do', 'v'), ('work', 'v'), ('food', 'n'), ('hot', 'a'), ('do', 'v'), ('arrive', 'a'), ('driver', 'n'), ('be', 'v'), ('awesome', 'a'), ('do', 'v'), ('do', 'v')]",door dash item wendys cancel full thing least list reason be stil business grub hub do work food hot do arrive driver be awesome do do,2
50,545,grubhub,302920553,2022-10-02 01:31:08,timeframe and cancelations,hence why system should check in on a few details of operation,"[('system', 'n'), ('check', 'v'), ('few', 'a'), ('detail', 'n'), ('operation', 'n')]",system check few detail operation,2
51,546,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,any app that forces you to go through their crazy menu drilldown for support instead of just having a support email is super shadyafter my order was completely messed up i went through grubhubs predetermined flow in their app and i got a 1 cent refund,"[('app', 'n'), ('force', 'v'), ('go', 'v'), ('crazy', 'a'), ('menu', 'n'), ('drilldown', 'v'), ('support', 'n'), ('have', 'v'), ('support', 'n'), ('email', 'n'), ('be', 'v'), ('super', 'a'), ('shadyafter', 'n'), ('order', 'n'), ('be', 'v'), ('mess', 'v'), ('i', 'a'), ('go', 'v'), ('grubhubs', 'n'), ('predetermine', 'v'), ('flow', 'n'), ('app', 'n'), ('i', 'n'), ('get', 'v'), ('cent', 'n'), ('refund', 'n')]",app force go crazy menu drilldown support have support email be super shadyafter order be mess i go grubhubs predetermine flow app i get cent refund,1
51,547,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,1 that is a total bull refund amount,"[('be', 'v'), ('total', 'a'), ('bull', 'n'), ('refund', 'n'), ('amount', 'n')]",be total bull refund amount,1
51,548,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,hoping your customers will not notice,"[('hop', 'v'), ('customer', 'n'), ('notice', 'v')]",hop customer notice,1
51,549,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,2 it took me way too long to even find out where i could talk to a real human,"[('take', 'v'), ('way', 'n'), ('find', 'v'), ('i', 'n'), ('talk', 'v'), ('real', 'a'), ('human', 'n')]",take way find i talk real human,1
51,550,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,hoping that a hardtofind option of real support means grubhub is hoping that people will just give up when they need help instead of fixing their crappy policies,"[('hop', 'v'), ('hardtofind', 'n'), ('option', 'n'), ('real', 'a'), ('support', 'n'), ('mean', 'n'), ('grubhub', 'n'), ('be', 'v'), ('hop', 'v'), ('people', 'n'), ('give', 'v'), ('need', 'v'), ('help', 'v'), ('fix', 'v'), ('crappy', 'a'), ('policy', 'n')]",hop hardtofind option real support mean grubhub be hop people give need help fix crappy policy,1
51,551,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,3 the human i actually chatted with was incredibly helpful and solved my issue in less than a minute,"[('human', 'a'), ('i', 'n'), ('chat', 'v'), ('be', 'v'), ('helpful', 'a'), ('solve', 'v'), ('issue', 'n'), ('less', 'a'), ('minute', 'n')]",human i chat be helpful solve issue less minute,1
51,552,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,they asked for me to rate them and i gladly wanted to rate them well,"[('ask', 'v'), ('rate', 'n'), ('i', 'v'), ('want', 'v'), ('rate', 'n')]",ask rate i want rate,1
